Site Pt,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
CJ061412_44,CJ,1216744.921,2312164.561,14‐06‐2012 13:39:53,0,0.001636,0,793.7,44.5,0,0.007,‐170.2420044
CJ061412_45,CJ,1216950.729,2312568.73,14‐06‐2012 13:44:44,0,0.002804,0,793.9,44.6,0,0.012,‐153.8670044
CJ061412_46,CJ,1216951.975,2312368.411,14‐06‐2012 13:51:03,0,0.002102,0,793.6,44.6,0,0.009,‐111.112999
CJ061412_47,CJ,1217162.707,2312563.153,14‐06‐2012 13:56:14,0,0.003503,0,793.6,44.7,0,0.015,‐165.7380066
CJ061412_48,CJ,1217156.411,2312726.545,14‐06‐2012 14:00:41,0,0.004435,0,793.2,44.7,0,0.018999999,‐51.21900177
CJ061412_49,CJ,1217362.945,2312747.334,14‐06‐2012 14:04:27,0,0.0021,0,793.0,44.7,0,0.009,‐96.27300262
CJ061412_50,CJ,1217529.128,2312740.71,14‐06‐2012 14:08:26,0,0.001166,0,792.8,44.8,0,0.005,‐138.0670013
CJ061412_51,CJ,1217552.146,2312966.369,14‐06‐2012 14:12:23,0,0.002566,0,792.9,44.8,0,0.011,‐127.9520035
CJ061412_52,CJ,1217762.73,2313172.335,14‐06‐2012 14:16:15,0,0.003962,0,792.5,44.9,0,0.017000001,‐133.7279968
CJ061412_53,CJ,1217741.281,2312976.018,14‐06‐2012 14:19:45,0,0.002563,0,792.5,45.0,0,0.011,‐108.4229965
CJ061412_54,CJ,1217986.228,2313200.548,14‐06‐2012 14:24:12,0,0.002797,0,792.9,45.0,0,0.012,‐123.4179993
CJ061412_55,CJ,1217987.338,2313014.943,14‐06‐2012 14:27:15,0,0.002096,0,792.5,45.1,0,0.009,‐223.0149994
CJ061412_56,CJ,1218004.182,2312779.592,14‐06‐2012 14:30:39,0,0.001397,0,792.4,45.1,0,0.006,‐174.7330017
CJ061412_57,CJ,1217733.152,2312768.001,14‐06‐2012 14:35:23,0,0.002563,0,792.5,45.0,0,0.011,‐27.00600052
CJ061412_58,CJ,1217351.638,2312564.864,14‐06‐2012 14:43:45,0,0.002098,0,792.8,44.9,0,0.009,‐136.2680054
CJ061412_59,CJ,1216947.531,2312200.94,14‐06‐2012 14:50:39,0,0.004431,0,793.0,44.9,0,0.018999999,‐131.9850006
CJ061412_60,CJ,1216392.184,2311962.595,14‐06‐2012 14:59:00,0,0.002099,0,793.7,45.1,0,0.009,‐159.7700043
CJ061412_61,CJ,1216310.153,2311785.105,14‐06‐2012 15:06:34,0,0.002333,0,794.0,45.2,0,0.01,‐101.1169968
CJ061412_62,CJ,1216133.143,2311576.177,14‐06‐2012 15:13:29,0,0.003033,0,794.5,45.4,0,0.013,‐33.03099823
CJ061412_63,CJ,1215947.06,2311533.733,14‐06‐2012 15:17:38,0,0.00187,9.279533,796.4,45.5,0,0.008,39.6969986
CJ061412_64,CJ,1215539.846,2311347.27,15‐06‐2012 11:48:21,0,0.003185,0.358701,802.0,33.0,‐0.025,0.013,1.463999987
CJ061412_65,CJ,1215563.624,2311552.911,15‐06‐2012 11:53:16,0.000244,0.007083,0,802.1,34.0,0.001,0.028999999,0
CJ061412_66,CJ,1215770.022,2311487.183,15‐06‐2012 12:00:41,0,0.002184,0.102903,800.9,35.5,‐0.003,0.009,0.423999995
CJ061412_67,CJ,1215764.863,2311363.951,15‐06‐2012 12:04:39,0,0.002902,0.95311,799.9,36.2,‐0.045000002,0.012,3.940999985
CJ061412_68,CJ,1215955.919,2311352.003,15‐06‐2012 12:09:39,2.755366,0.000724,1.013343,800.9,37.1,11.4119997,0.003,4.197000027
CJ061412_69,CJ,1216165.988,2311384.714,15‐06‐2012 12:16:46,0,0.002883,0.890729,800.9,38.6,‐0.043000001,0.012,3.707000017
CJ061412_70,CJ,1216348.811,2311401.82,15‐06‐2012 12:26:08,0,0.003348,0.273119,801.5,40.3,‐0.001,0.014,1.14199996
CJ061412_71,CJ,1216508.708,2311527.111,15‐06‐2012 12:30:15,0,0.003828,0.295475,803.6,41.0,0,0.016000001,1.235000014
CJ061412_72,CJ,1216744.436,2311733.893,15‐06‐2012 12:34:59,0,0.003819,0.144417,803.3,41.6,0,0.016000001,0.605000019
CJ061412_73,CJ,1216926.302,2311783.864,15‐06‐2012 12:40:23,0,0.001427,0.001427,802.4,42.3,0,0.006,0.006
CJ061412_74,CJ,1217156.432,2311934.547,15‐06‐2012 12:45:32,0,0.003556,0,801.0,42.9,‐0.744000018,0.015,‐0.916999996
CJ061412_75,CJ,1217350.609,2312115.5,15‐06‐2012 12:51:34,0,0.002126,0,800.0,43.6,‐0.005,0.009,‐1.567999959
CJ061412_76,CJ,1217511.762,2312308.599,15‐06‐2012 13:00:57,0,0.007532,0,799.4,44.5,‐1.838000059,0.032000002,‐449.6289978
CJ061412_77,CJ,1217745.932,2312507.086,15‐06‐2012 13:13:34,0,0.016663,0,798.8,45.2,‐0.001,0.071000002,‐0.059
CJ061412_78,CJ,1218039.762,2312493.702,15‐06‐2012 13:18:52,0,0.003281,0,798.5,45.5,‐3.01699996,0.014,‐1.363000035
CJ061412_79,CJ,1217563.244,2312513.955,15‐06‐2012 13:29:49,0,0.003042,0,797.9,45.8,0,0.013,‐1.348999977
CJ061412_80,CJ,1217333.687,2312375.682,15‐06‐2012 13:37:06,0,0.002337,0,796.9,45.8,‐1.238999963,0.01,‐0.591000021
CJ061412_81,CJ,1217130.835,2312420.09,15‐06‐2012 13:58:19,0,0.007022,0.836609,797.5,45.5,‐1.472000003,0.029999999,3.573999882
CJ061412_82,CJ,1217119.884,2312173.138,15‐06‐2012 14:04:09,0,0.004671,0.000234,795.9,45.6,0,0.02,0.001
CJ061412_83,CJ,1217076.421,2312074.947,15‐06‐2012 14:10:00,0.47794,0.003513,0.477238,798.3,45.7,2.040999889,0.015,2.038000107
CJ061412_84,CJ,1217002.068,2311981.587,15‐06‐2012 14:16:00,74.32027,0.016861,0.540497,798.6,45.8,317.3580017,0.071999997,2.308000088
CJ061412_85,CJ,1216764.069,2311910.941,15‐06‐2012 14:22:51,0,0.005627,0,799.8,45.9,‐0.128999993,0.024,‐0.986000001
CJ061412_86,CJ,1216564.904,2311987.375,15‐06‐2012 14:29:31,0,0.000234,0,798.8,46.1,‐0.014,0.001,‐0.612999976
CJ061412_87,CJ,1216516.66,2311743.812,15‐06‐2012 14:36:32,0,0.005602,0.096176,797.3,46.3,‐1.861999989,0.024,0.412
CJ061412_88,CJ,1216375.405,2311529.951,15‐06‐2012 14:44:55,0,0.000234,0,800.4,46.6,‐4.677000046,0.001,‐0.028000001
CJ061812_01,CJ,1214952.222,2309946.457,18‐06‐2012 08:51:59,0,0,0,805.4,24.3,0,0,0
CJ061812_02,CJ,1214743.166,2309961.837,18‐06‐2012 08:56:46,0,0,0.480776,805.4,25.8,0,‐0.001,1.907999992
CJ061812_03,CJ,1214743.839,2309775.275,18‐06‐2012 09:01:55,0,0,1.084386,803.0,27.3,0,‐0.001,4.337999821
CJ061812_04,CJ,1214547.607,2309954.709,18‐06‐2012 09:08:22,0,0.000249,0.733268,803.0,28.9,0,0.001,2.948999882
CJ061812_05,CJ,1214348.565,2309975.645,18‐06‐2012 09:20:00,0,0,16.9325,802.6,32.0,0,0,68.83100128
CJ061812_06,CJ,1214152.435,2309975.862,18‐06‐2012 09:26:42,0,0,12.81886,801.5,33.5,0,0,52.43700027
CJ061812_07,CJ,1214161.357,2309772.445,18‐06‐2012 09:32:15,0,0.000487,3.746301,800.7,34.5,0,0.002,15.39000034
CJ061812_08,CJ,1214341.376,2309752.37,18‐06‐2012 09:36:58,0,0.000242,2.256128,799.1,35.3,0,0.001,9.31099987
CJ061812_09,CJ,1214521.518,2309705.435,18‐06‐2012 09:48:49,0,0.000241,0.006023,799.4,37.2,0,0.001,0.025
CJ061812_10,CJ,1214345.668,2309566.481,18‐06‐2012 10:08:53,0,0.001914,0,800.3,39.7,0,0.008,0
CJ061812_11,CJ,1214339.189,2309336.7,18‐06‐2012 11:08:55,0,0.001177,0,796.0,43.1,0,0.005,0
CJ061812_12,CJ,1214350.395,2309118.639,18‐06‐2012 11:20:29,0,0.000937,2.32817,793.3,43.6,‐0.039000001,0.004,9.93900013
CJ061812_13,CJ,1214351.269,2308937.634,18‐06‐2012 11:35:50,0,0.001635,1.99132,792.0,43.9,‐0.054000001,0.007,8.522999763
CJ061812_14,CJ,1214157.563,2308758.294,18‐06‐2012 12:00:57,0,0.000701,25.02508,790.7,43.5,‐0.016000001,0.003,107.1500015
CJ061812_15,CJ,1213954.063,2308564.406,18‐06‐2012 12:22:01,0,0.001394,4.993757,785.9,43.2,‐0.725000024,0.006,21.49200058
CJ061812_16,CJ,1213945.212,2308366.216,18‐06‐2012 12:31:34,0,0.000698,40.53639,785.9,42.9,0,0.003,174.2940063
CJ061812_17,CJ,1213963.926,2308171.016,18‐06‐2012 12:49:25,0,0.001164,7.069994,786.5,42.8,‐0.284000009,0.005,30.36599922
CJ061812_18,CJ,1214159.236,2307956.272,18‐06‐2012 13:05:18,0,0.001162,0.250773,785.6,43.0,0,0.005,1.078999996
CJ061812_19,CJ,1214171.132,2307757.68,18‐06‐2012 13:16:19,0,0.001857,0.043649,785.8,43.4,0,0.008,0.187999994
CJ061812_20,CJ,1214381.04,2307797.609,18‐06‐2012 13:24:43,0,0.000693,0,783.0,43.8,0,0.003,‐0.112999998
CJ061812_21,CJ,1214555.079,2307749.458,18‐06‐2012 13:33:00,0,0.001382,0,782.3,44.4,‐0.018999999,0.006,‐0.101000004
CJ061812_22,CJ,1214576.176,2307561.609,18‐06‐2012 13:38:33,0,0.001149,0.079756,781.1,44.7,‐0.026000001,0.005,0.347000003
CJ061812_23,CJ,1214752.247,2307583.957,18‐06‐2012 13:45:40,0,0.001145,0.435747,779.3,45.0,0,0.005,1.90199995
CJ061812_24,CJ,1214747.41,2307711.783,18‐06‐2012 13:51:06,0,0.001602,0.125378,778.5,45.1,‐0.014,0.007,0.547999978
CJ061812_25,CJ,1214549.978,2308021.676,18‐06‐2012 14:02:58,0,0.002517,0.080313,779.3,45.4,0,0.011,0.351000011
CJ061812_26,CJ,1214376.207,2307969.596,18‐06‐2012 14:08:19,0,0.001841,0.018178,784.2,45.6,0,0.008,0.079000004
CJ061812_27,CJ,1214184.597,2308181.154,18‐06‐2012 14:23:27,0,0.000923,0.026993,787.0,45.9,0,0.004,0.116999999
CJ061812_28,CJ,1214360.619,2308184.53,18‐06‐2012 14:29:31,0,0.003229,0.175054,787.0,46.0,‐0.039999999,0.014,0.759000003
CJ061812_29,CJ,1214580.566,2308193.463,18‐06‐2012 14:40:43,0,0.001842,0.069091,786.6,46.3,‐0.014,0.008,0.300000012
CJ061812_30,CJ,1214579.509,2308359.056,18‐06‐2012 14:55:07,0,0.00253,0.248122,785.9,46.5,‐0.027000001,0.011,1.078999996
CJ061812_31,CJ,1214370.183,2308366.477,18‐06‐2012 15:03:38,0,0.002539,0.622368,789.2,46.6,0,0.011,2.696000099
CJ061812_32,CJ,1214197.327,2308393.561,18‐06‐2012 15:13:21,0,0.001615,0.206222,788.6,46.6,0,0.007,0.893999994
CJ061812_33,CJ,1214174.6,2308586.13,18‐06‐2012 15:25:37,0,0.002075,0.048654,788.8,46.8,0,0.009,0.210999995
CJ061812_34,CJ,1214169.278,2308936.485,18‐06‐2012 15:32:23,0,0.001609,0.019081,786.9,47.0,0,0.007,0.082999997
cj061912_01,CJ,1214751.333,2309571.093,19‐06‐2012 09:45:18,11.13122,0.00373,4.419911,798.6,27.2,44.75999832,0.015,17.77300072
cj061912_02,CJ,1214936.065,2309755.012,19‐06‐2012 09:51:16,0,0.005928,0.41789,798.4,29.2,‐0.006,0.024,1.692000031
cj061912_03,CJ,1214940.131,2309571.42,19‐06‐2012 09:56:32,0,0.009331,0.064577,799.0,31.2,‐0.007,0.037999999,0.263000011
cj061912_04,CJ,1214945.898,2309373.272,19‐06‐2012 10:03:07,0,0.006592,0.711464,798.4,32.7,‐0.043000001,0.027000001,2.914000034
cj061912_05,CJ,1214759.821,2309375.98,19‐06‐2012 10:07:48,0,0.005581,0.199221,796.1,33.7,‐1.281000018,0.023,0.82099998
cj061912_06,CJ,1214672.746,2309367.196,19‐06‐2012 10:11:17,2.004439,0.008469,2.581284,795.9,34.5,8.284000397,0.035,10.66800022
cj061912_07,CJ,1214556.317,2309336.119,19‐06‐2012 10:17:02,0,0.004099,0.226159,795.4,35.4,‐0.015,0.017000001,0.938000023
cj061912_08,CJ,1214653.986,2309242.085,19‐06‐2012 10:23:52,23.71341,0.005756,1.516459,793.5,36.3,98.875,0.024,6.322999954
cj061912_09,CJ,1214549.495,2309189.728,19‐06‐2012 10:29:08,0,0.00671,0.201069,794.7,37.0,‐0.022,0.028000001,0.838999987
cj061912_10,CJ,1214958.952,2310126.825,19‐06‐2012 10:58:23,1.261451,0.010887,1.912767,792.4,40.0,5.329999924,0.046,8.081999779
cj061912_11,CJ,1214777.344,2310138.757,19‐06‐2012 11:03:23,0,0.010259,1.02158,799.8,40.4,‐5.704999924,0.043000001,4.282000065
cj061912_12,CJ,1214556.041,2310128.391,19‐06‐2012 11:08:06,0,0.012642,1.835936,800.4,40.7,‐1.812000036,0.052999999,7.697000027
cj061912_13,CJ,1214368.198,2310134.247,19‐06‐2012 11:12:56,0,0.010011,1.455652,800.6,41.0,‐2.571000099,0.041999999,6.106999874
cj061912_14,CJ,1214183.544,2310155.702,19‐06‐2012 11:17:55,0,0.007381,0.166185,800.2,41.2,‐3.130000114,0.030999999,0.698000014
cj061912_15,CJ,1214169.208,2310339.325,19‐06‐2012 11:22:07,0,0.006898,0.272112,800.2,41.5,‐2.917999983,0.028999999,1.144000053
cj061912_16,CJ,1214363.283,2310342.552,19‐06‐2012 11:26:38,0,0.008574,1.14743,801.7,41.7,‐0.063000001,0.035999998,4.81799984
cj061912_17,CJ,1214553.213,2310365.847,19‐06‐2012 11:31:32,0,0.00119,0.453936,801.9,42.1,‐3.891000032,0.005,1.907999992
cj061912_18,CJ,1214770.751,2310308.227,19‐06‐2012 11:36:43,15.18288,0.00523,6.512689,802.0,42.4,63.86999893,0.022,27.39699936
cj061912_19,CJ,1214898.156,2310350.198,19‐06‐2012 11:42:51,2.880627,0.009261,2.071126,801.9,42.7,12.13099957,0.039000001,8.722000122
cj061912_20,CJ,1214959.912,2310364.185,19‐06‐2012 11:48:01,0.439012,0.010199,2.139323,801.7,43.0,1.850999951,0.043000001,9.020000458
cj061912_21,CJ,1215164.054,2310370.192,19‐06‐2012 11:54:36,0.267839,0.036976,0.150274,801.7,43.2,1.129999995,0.156000003,0.634000003
cj061912_22,CJ,1215195.834,2310295.368,19‐06‐2012 11:59:33,0,0.005447,0.375164,801.6,43.4,‐0.971000016,0.023,1.583999991
cj071712_01,CJ,1214754.807,2309164.935,17‐07‐2012 06:45:22,0,0.000253,0.033918,805.8,24.6,0,0.001,0.134000003
cj071712_02,CJ,1214650.183,2308936.743,17‐07‐2012 07:03:10,0,0,0.043189,805.8,27.0,0,0,0.172000006
cj071712_03,CJ,1214735.069,2308955.995,17‐07‐2012 07:07:49,0,0,0.015941,800.9,27.6,0,‐0.001,0.064000003
cj071712_04,CJ,1214634.599,2308827.744,17‐07‐2012 07:15:47,0,0,0.083453,798.4,28.4,0,0,0.337000012
cj071712_05,CJ,1214732.511,2308747.825,17‐07‐2012 07:20:52,0,0,0.00421,800.1,29.0,0,0,0.017000001
cj071712_06,CJ,1214384.918,2308826.556,17‐07‐2012 07:29:27,0,0,0.075758,799.3,29.8,0,0,0.307000011
cj071712_07,CJ,1214388.45,2308604.455,17‐07‐2012 07:33:27,0,0,0.066085,799.5,30.1,0,0,0.268000007
cj071712_08,CJ,1214595.632,2308603.593,17‐07‐2012 07:38:32,0,0,0.02554,797.0,30.4,0,0,0.104000002
cj071712_09,CJ,1214738.274,2308573.814,17‐07‐2012 07:43:49,0,0.00049,0.013952,795.2,30.7,0,0.002,0.057
cj071712_10,CJ,1214770.064,2308359.074,17‐07‐2012 07:52:16,0,0.000977,0.045439,795.2,31.3,0,0.004,0.186000004
cj071712_11,CJ,1214938.733,2308375.546,17‐07‐2012 07:57:47,0,0,0.052338,793.7,31.8,0,0,0.215000004
cj071712_12,CJ,1214953.585,2308181.51,17‐07‐2012 08:04:51,0,0.000244,0.050425,795.8,32.4,0,0.001,0.207000002
cj071712_13,CJ,1214761.068,2308129.912,17‐07‐2012 08:10:19,0,0.000242,0.117403,792.1,32.9,0,0.001,0.485000014
cj071712_14,CJ,1214730.7,2307984.776,17‐07‐2012 08:17:31,0,0.000485,0.074641,794.8,33.6,0,0.002,0.307999998
cj071712_15,CJ,1214946.678,2307947.465,17‐07‐2012 08:23:28,0,0.000481,0.141786,789.7,34.2,0,0.002,0.589999974
cj071712_16,CJ,1214975.737,2307762.761,17‐07‐2012 08:28:59,0,0,0.018799,793.3,34.7,0,0,0.078000002
cj071712_17,CJ,1215155.869,2307745.631,17‐07‐2012 08:34:46,0,0.00048,0.030504,792.1,35.3,0,0.002,0.127000004
cj071712_18,CJ,1215145.479,2307576.606,17‐07‐2012 08:39:04,0,0.000479,0.503227,791.3,35.7,0,0.002,2.099999905
cj071712_19,CJ,1214928.605,2307572.586,17‐07‐2012 08:47:01,0,0.002386,0.107134,789.7,36.4,0,0.01,0.449000001
cj071712_20,CJ,1215366.372,2307550.239,17‐07‐2012 08:54:26,0,0.000475,0.118288,787.9,37.1,0,0.002,0.497999996
cj071712_21,CJ,1215360.021,2307379.818,17‐07‐2012 08:59:29,0,0.001183,0.102679,785.8,37.5,0,0.005,0.433999985
cj071712_22,CJ,1215176.591,2307370.81,17‐07‐2012 09:03:45,0,0.000947,0.156571,787.5,37.8,0,0.004,0.661000013
cj071712_23,CJ,1215165.059,2307189.292,17‐07‐2012 09:11:28,9.289459,0.001657,4.281797,788.1,38.2,39.23799896,0.007,18.08600044
cj071712_24,CJ,1215349.886,2307141.641,17‐07‐2012 09:16:24,0,0.000942,0.025193,784.8,38.6,0,0.004,0.107000001
cj071712_25,CJ,1215422.747,2307142.661,17‐07‐2012 09:21:36,0,0.001649,0.054171,785.8,38.9,0,0.007,0.230000004
cj071712_26,CJ,1215429.073,2306964.22,17‐07‐2012 09:28:04,0,0,0.030136,786.0,39.1,0,‐0.002,0.128000006
cj071712_27,CJ,1215396.105,2306760.877,17‐07‐2012 09:32:30,0,0.001176,0.073353,785.4,39.3,0,0.005,0.312000006
cj071712_28,CJ,1215335.242,2306591.146,17‐07‐2012 09:36:44,0,0.001407,0.002579,783.8,39.5,0,0.006,0.011
cj071712_29,CJ,1215156.869,2306632.331,17‐07‐2012 09:41:34,0,0.000934,0.164557,780.5,39.6,0,0.004,0.704999983
cj071712_30,CJ,1214539.08,2309570.644,17‐07‐2012 10:31:34,0,0.000467,0.213354,780.3,39.5,0,0.002,0.913999975
federal_01,Federal,1219727.53,2320136.632,29‐05‐2012 13:12:44,0,0.000484,0,789.8,32.1,0,0.002,‐0.093999997
federal_02,Federal,1219724.214,2320084.235,29‐05‐2012 13:18:34,0,0.000717,0,789.8,35.8,‐0.033,0.003,‐0.01
federal_03,Federal,1219718.969,2320041.917,29‐05‐2012 13:22:49,0,0.002386,0.560558,789.8,36.4,0,0.01,2.348999977
federal_04,Federal,1219723.507,2319987.142,29‐05‐2012 13:26:44,0,0.002141,0.24363,788.7,36.9,0,0.009,1.024000049
federal_05,Federal,1219721.036,2319936.363,29‐05‐2012 13:30:31,0,0.002377,0.214159,788.7,37.2,‐0.034000002,0.01,0.901000023
federal_06,Federal,1219774.698,2319937.101,29‐05‐2012 13:34:06,0,0.002374,0.2051,788.7,37.6,0,0.01,0.864000022
federal_07,Federal,1219824.259,2319941.183,29‐05‐2012 13:37:56,0,0.000949,0.222661,788.6,37.9,0,0.004,0.93900001
federal_08,Federal,1219883.026,2319936.898,29‐05‐2012 13:41:36,0,0.002843,0.101392,788.6,38.2,‐0.052999999,0.012,0.428000003
federal_09,Federal,1219922.487,2319937.887,29‐05‐2012 13:45:30,0,0.001184,0.12074,788.6,38.4,‐0.003,0.005,0.50999999
federal_10,Federal,1219927.551,2319983.704,29‐05‐2012 13:49:32,0,0.001892,0.100724,788.6,38.8,‐0.026000001,0.008,0.425999999
federal_11,Federal,1219877.575,2319982.152,29‐05‐2012 13:53:24,0,0.001181,0.058345,788.6,39.1,0,0.005,0.246999994
federal_12,Federal,1219824.849,2319979.338,29‐05‐2012 13:56:31,0,0.002124,0.27725,788.5,39.4,0,0.009,1.174999952
federal_13,Federal,1219777.934,2319977.456,29‐05‐2012 14:00:09,0,0.002357,0.160072,788.3,39.6,0,0.01,0.67900002
federal_14,Federal,1219779.108,2320034.819,29‐05‐2012 14:04:20,0,0.001178,0.068563,788.6,39.9,0,0.005,0.291000009
federal_15,Federal,1219827.036,2320035.771,29‐05‐2012 14:07:33,0,0.000706,0,788.6,40.1,0,0.003,‐0.112999998
federal_16,Federal,1219878.178,2320033.867,29‐05‐2012 14:10:47,0,0.000941,0.048238,788.6,40.3,‐0.014,0.004,0.204999998
federal_17,Federal,1219933.188,2320037.34,29‐05‐2012 14:14:16,0,0.000705,0.018571,788.3,40.5,‐0.017999999,0.003,0.079000004
federal_18,Federal,1219924.275,2320084.554,29‐05‐2012 14:18:36,0,0.00094,0,788.1,40.6,‐0.012,0.004,‐0.166999996
federal_19,Federal,1219877.837,2320084.188,29‐05‐2012 14:22:29,0,0.002348,0.185481,788.1,40.8,‐0.037,0.01,0.790000021
federal_20,Federal,1219828.077,2320086.452,29‐05‐2012 14:25:51,0,0.000939,0.083552,788.3,41.0,‐0.134000003,0.004,0.356000006
federal_21,Federal,1219772.02,2320084.689,29‐05‐2012 14:29:24,0,0.000938,0.004221,788.2,41.2,‐0.011,0.004,0.017999999
federal_22,Federal,1219775.308,2320127.023,29‐05‐2012 14:32:52,0,0.001172,0.117887,788.2,41.4,0,0.005,0.503000021
federal_23,Federal,1219831.192,2320140.074,29‐05‐2012 14:36:21,0,0.000938,0,788.5,41.5,‐0.012,0.004,‐0.356000006
federal_24,Federal,1219881.279,2320134.766,29‐05‐2012 14:40:08,0,0.000936,0,788.1,41.7,0,0.004,‐0.209999993
federal_25,Federal,1219929.871,2320132.28,29‐05‐2012 14:44:29,0,0.001638,0,787.8,41.8,0,0.007,‐0.126000002
FR062012_01,FR,1234977.294,2331958.303,20‐06‐2012 07:00:42,0,0,0.216172,785.8,20.6,0,0,0.864000022
FR062012_02,FR,1234959.159,2332165.091,20‐06‐2012 07:06:41,0,0.000997,0.301464,785.8,21.6,0,0.004,1.208999991
FR062012_03,FR,1235151.336,2332176.574,20‐06‐2012 07:11:11,0,0.000497,0.135499,785.1,22.2,0,0.002,0.545000017
FR062012_04,FR,1235140.345,2332358.416,20‐06‐2012 07:16:45,0,0.000496,0.148814,784.8,22.8,0,0.002,0.600000024
FR062012_05,FR,1234956.362,2332346.889,20‐06‐2012 07:21:44,0,0.000743,0.090204,785.2,23.2,0,0.003,0.363999993
FR062012_06,FR,1234956.523,2332567.408,20‐06‐2012 07:25:51,0,0.001237,0.414777,785.2,23.6,0,0.005,1.675999999
FR062012_07,FR,1235142.522,2332541.448,20‐06‐2012 07:33:49,0,0.000494,0.04423,785.3,24.1,0,0.002,0.179000005
FR062012_08,FR,1235533.28,2332451.989,20‐06‐2012 07:40:46,0,0,0.989698,785.5,24.3,0,‐0.001,4.006999969
FR062012_09,FR,1235549.074,2332350.851,20‐06‐2012 07:44:32,1.029119,0,0.669137,785.2,24.5,4.171000004,‐0.001,2.711999893
FR062012_10,FR,1235569.834,2332251.324,20‐06‐2012 07:49:49,0,0.003208,0,785.2,24.5,0,0.013,‐44.02700043
FR062012_11,FR,1235344.514,2332282.717,20‐06‐2012 07:54:32,,0.000247,0.51821,785.2,24.6,,0.001,2.101000071
FR062012_12,FR,1235163.888,2332763.281,20‐06‐2012 08:06:02,0,0,0,785.1,25.1,0,0,‐137.7489929
FR062012_13,FR,1235331.538,2332572.61,20‐06‐2012 08:12:28,0,0.000738,0.226063,785.2,25.4,0,0.003,0.91900003
FR062012_14,FR,1235340.1,2332764.655,20‐06‐2012 08:18:23,0,0,0.735012,785.2,25.6,0,‐0.001,2.99000001
FR062012_15,FR,1235559.684,2333176.879,20‐06‐2012 08:36:09,0,0,0.223269,785.0,26.1,0,‐0.002,0.910000026
FR062012_16,FR,1235759.179,2333162.721,20‐06‐2012 08:43:39,0,0,0.035184,782.8,26.5,0,‐0.002,0.143999994
FR062012_17,FR,1235947.605,2333190.578,20‐06‐2012 08:50:55,0.384025,0,0.263561,781.5,27.2,1.577999949,0,1.082999945
FR062012_18,FR,1235768.288,2333370.652,20‐06‐2012 08:58:59,0,0,0.043309,779.3,28.1,0,‐0.003,0.179000005
FR062012_19,FR,1235951.819,2333352.821,20‐06‐2012 09:04:32,0,0.000484,0.108407,781.2,28.8,0,0.002,0.448000014
FR062012_20,FR,1236146.707,2333358.091,20‐06‐2012 09:10:10,0,0.000722,0.170856,779.2,29.7,0,0.003,0.709999979
FR062012_21,FR,1236148.353,2333167.461,20‐06‐2012 09:21:13,0,0.001909,0.230762,777.3,31.5,0,0.008,0.967000008
FR062012_22,FR,1236155.837,2332965.934,20‐06‐2012 09:30:16,0,0,0.167867,779.4,33.0,0,0,0.704999983
FR062012_23,FR,1235961.05,2332975.512,20‐06‐2012 09:40:21,0,0,0.220802,782.8,33.9,‐0.140000001,‐0.004,0.925999999
FR062012_24,FR,1235750.997,2332950.238,20‐06‐2012 09:45:49,0,0.001428,0.145849,781.6,34.1,‐0.017999999,0.006,0.612999976
FR062012_25,FR,1235536.034,2332974.353,20‐06‐2012 09:51:34,0,0.001902,0.067523,781.3,34.2,0,0.008,0.284000009
FR062012_26,FR,1235545.942,2332760.4,20‐06‐2012 09:56:36,0,0,0.069447,782.3,34.5,0,0,0.291999996
FR062012_27,FR,1235781.339,2332741.28,20‐06‐2012 10:06:05,0,0,0.037329,783.6,35.1,‐0.011,0,0.157000005
FR062012_28,FR,1235521.139,2332612.307,20‐06‐2012 10:15:35,0,0.000475,0.389888,783.8,35.4,0,0.002,1.641000032
FR062012_29,FR,1235151.844,2331979.041,20‐06‐2012 10:45:55,0,0.000474,0.00071,785.6,37.2,0,0.002,0.003
FR062012_30,FR,1235349.716,2331983.857,20‐06‐2012 10:52:00,0,0.000472,0.209295,785.1,37.7,0,0.002,0.885999978
FR062012_31,FR,1235386.276,2331966.945,20‐06‐2012 10:54:54,1.072988,0,1.273776,784.0,38.0,4.552999973,0,5.40500021
FR062012_32,FR,1235546.66,2331957.611,20‐06‐2012 10:59:48,0,0.000705,0.164554,783.8,38.7,0,0.003,0.699999988
FR062012_33,FR,1235540.416,2331765.794,20‐06‐2012 11:05:22,0,0.001172,0.072205,783.4,39.4,0,0.005,0.307999998
FR062012_34,FR,1235369.652,2331798.575,20‐06‐2012 11:15:27,0,0.001168,0.43642,782.8,40.4,‐0.028999999,0.005,1.868999958
FR062012_35,FR,1235266.362,2331759.877,20‐06‐2012 11:19:43,14.74744,0.001401,2.831403,783.4,40.7,63.16899872,0.006,12.12800026
FR062012_36,FR,1235356.208,2331550.122,20‐06‐2012 11:24:07,0.003503,0.008642,0.310874,784.5,41.0,0.015,0.037,1.33099997
FR062012_37,FR,1235539.318,2331529.823,20‐06‐2012 11:28:14,0,0.003733,0.154239,784.5,41.3,0,0.016000001,0.661000013
FR062012_38,FR,1235142.255,2331801.318,20‐06‐2012 11:32:34,0,0.002329,0.665852,784.0,41.7,0,0.01,2.858999968
FR062012_39,FR,1234927.726,2331778.252,20‐06‐2012 11:36:51,0,0.004659,0.166554,784.9,42.0,0,0.02,0.714999974
