SitePt,Area,Northing,Easting,Date Time,CH4 Flux,H2S Flux,CO2 Flux,Pressure,Temp,CH4 Slope,H2S Slope,CO2 Slope
FR061413_13,FR,1234458.168,2330346.42,14-06-2013 11:56:46,0,0.00093533,0.101249494,783.9,40.4,0,0.004,0.432999998
FR061413_14,FR,1234344.266,2330353.984,14-06-2013 12:00:33,0,0.001400224,0.10898409,783.1,40.7,0,0.006,0.467000008
FR061413_15,FR,1234353.775,2330171.049,14-06-2013 12:05:41,0,0.000699489,0.055959087,783.4,41.1,0,0.003,0.239999995
FR061413_16,FR,1234344.507,2329965.591,14-06-2013 12:13:13,0,0.001626742,0.164998159,782.3,41.7,0,0.007,0.709999979
FR061413_17,FR,1234455.964,2329960.034,14-06-2013 12:20:54,0,0.003942884,0.274610251,782.0,42.2,0,0.017000001,1.184000015
FR061413_18,FR,1234444.442,2330167.715,14-06-2013 12:26:19,0,0.00046316,0.364738256,781.3,42.4,0,0.002,1.575000048
FR061413_19,FR,1234545.523,2329976.927,14-06-2013 12:30:46,0,0.002548527,0.061164647,781.9,42.5,0,0.011,0.263999999
FR061413_20,FR,1234546.548,2330162.766,14-06-2013 12:37:29,0,0,0.616574109,781.3,42.7,0,0,2.664999962
FR061413_21,FR,1234721.133,2330179.455,14-06-2013 12:42:45,0,0.002311403,0.085521929,781.3,43.0,0,0.01,0.370000005
FR061413_22,FR,1234693.9,2330347.408,14-06-2013 12:48:29,0,0.0036931,0.152571172,781.2,43.4,-0.025,0.016000001,0.661000013
FR061413_23,FR,1234706.534,2330565.48,14-06-2013 12:58:04,0,0.001385041,0.020313928,783.0,44.1,0,0.006,0.088
FR061413_24,FR,1234956.69,2330556.876,14-06-2013 13:02:55,0,0.002307673,0.219690531,783.0,44.2,0,0.01,0.952000022
FR061413_25,FR,1235156.675,2330779.019,14-06-2013 13:08:50,0,0.002766025,0.300113738,782.1,44.2,0,0.012,1.302000046
FR061413_26,FR,1234974.76,2330771.94,14-06-2013 13:13:54,0,0.002999976,0.083307013,783.0,44.2,0,0.013,0.361000001
FR061413_27,FR,1234772.353,2330766.952,14-06-2013 13:18:41,0,0.001614863,0.209240064,783.0,44.3,0,0.007,0.907000005
FR061413_28,FR,1234745.144,2330964.674,14-06-2013 13:22:54,0,0.002307536,0.095070474,783.2,44.3,0,0.01,0.412
FR061413_29,FR,1234961.871,2330944.212,14-06-2013 13:27:55,0.406948864,0.000461393,0.517452538,783.5,44.5,1.764000058,0.002,2.243000031
FR061413_30,FR,1235183.399,2330958.432,14-06-2013 13:32:18,0,0.003920341,0.122453012,783.2,44.5,0,0.017000001,0.531000018
FR061413_31,FR,1235136.301,2331194.336,14-06-2013 13:37:01,0,0.002996964,0.053023215,783.2,44.6,0,0.013,0.230000004
FR061413_32,FR,1235050.654,2331210.459,14-06-2013 13:40:21,1.109890938,0.001845589,1.289143682,784.0,44.7,4.81099987,0.008,5.587999821
FR061413_33,FR,1235150.416,2331375.169,14-06-2013 13:45:31,0,0.002075105,0.38942802,783.8,44.8,0,0.009,1.68900001
FR061413_34,FR,1234937.919,2331372.223,14-06-2013 13:49:35,0,0.006458792,0.270807952,784.4,44.9,0,0.028000001,1.174000025
FR061413_35,FR,1234962.4,2331147.467,14-06-2013 13:53:39,0,0.004614325,0.770823002,784.8,45.0,0,0.02,3.34100008
FR061413_36,FR,1234769.929,2331208.502,14-06-2013 13:57:15,0,0.009674694,0.129686981,783.8,45.1,0,0.041999999,0.563000023
FR061413_37,FR,1234730.843,2331395.076,14-06-2013 14:19:05,0,0.002765093,0.082722358,784.3,45.2,0,0.012,0.358999997
FR061413_38,FR,1234755.757,2331552.042,14-06-2013 14:24:01,0,0.00276493,0.111979641,784.5,45.3,0,0.012,0.486000001
FR061413_39,FR,1234956.396,2331493.751,14-06-2013 14:28:22,0,0.006448655,0.347306132,784.4,45.4,0,0.028000001,1.508000016
FR061413_40,FR,1235150.62,2331597.564,14-06-2013 14:35:01,0,0.004832508,0.125184968,784.0,45.5,0,0.021,0.54400003
FR061413_41,FR,1235153.399,2331795.57,14-06-2013 14:39:45,0,0.00230458,0.012444733,785.4,45.6,0,0.01,0.054000001
FR061413_42,FR,1235356.207,2331801.165,14-06-2013 14:46:34,100.2226791,0.013607528,1.357985258,786.5,45.8,434.5490112,0.059,5.888000011
FR061413_43,FR,1235539.908,2331787.316,14-06-2013 14:50:37,0,0.005290831,0.071311198,784.7,45.9,0,0.023,0.310000002
FR061413_44,FR,1235557.522,2331953.351,14-06-2013 14:55:12,0,0.002068357,0.024360655,784.2,46.0,0,0.009,0.105999999
FR061413_45,FR,1235343.74,2331960.925,14-06-2013 14:59:27,0,0.001381015,0.218660712,785.4,46.0,0,0.006,0.949999988
FR061413_46,FR,1235145.991,2331979.134,14-06-2013 15:06:12,0,0.003221359,0.04809029,785.4,46.1,0,0.014,0.209000006
FR061413_47,FR,1235362.626,2331641.88,14-06-2013 15:13:21,0,0.00276625,0.071461461,786.6,46.0,-0.017000001,0.012,0.310000002
FR061413_48,FR,1235532.791,2331658.349,14-06-2013 15:19:25,0,0.014275939,0.023255967,785.7,46.0,0,0.061999999,0.101000004
PineRiver070313_01,PR,1240382.427,2381368.577,03-07-2013 09:00:28,0,0.004382236,0.057699446,775.3,24.7,0,0.017999999,0.237000003
PineRiver070313_02,PR,1240551.562,2381358.597,03-07-2013 09:06:17,0,0.012821463,0.080315575,775.3,26.6,0,0.052999999,0.331999987
PineRiver070313_03,PR,1240760.615,2381359.143,03-07-2013 09:11:25,0,0.00264815,0.067648187,775.4,28.1,0,0.011,0.280999988
PineRiver070313_04,PR,1240941.033,2381377.193,03-07-2013 09:17:24,0,0.011740222,0.258764088,775.3,29.5,0,0.048999999,1.080000043
PineRiver070313_05,PR,1241124.743,2381383.961,03-07-2013 09:24:13,0,0.008569141,0.031420186,773.8,30.9,0,0.035999998,0.131999999
PineRiver070313_06,PR,1241228.929,2381395.101,03-07-2013 09:28:16,0,0.008044166,0.029574139,771.4,31.8,0,0.034000002,0.125
PineRiver070313_07,PR,1241152.995,2381562.235,03-07-2013 09:32:51,0,0.006126577,0.036288187,770.3,32.6,0,0.026000001,0.153999999
PineRiver070313_08,PR,1240945.144,2381568.652,03-07-2013 09:38:42,0,0.006586174,0,771.2,33.5,0,0.028000001,-0.005
PineRiver070313_09,PR,1240762.254,2381562.838,03-07-2013 09:43:47,0,0.003530314,0.441053867,773.4,34.2,0,0.015,1.873999953
PineRiver070313_10,PR,1240632.32,2381571.836,03-07-2013 09:49:23,0.618666768,0.001648522,0.305918574,775.4,34.8,2.627000093,0.007,1.299000025
PineRiver070313_11,PR,1240550.645,2381593.208,03-07-2013 09:52:19,0,0.003293822,0.024703665,775.9,35.3,0,0.014,0.104999997
PineRiver070313_12,PR,1240327.099,2381558.456,03-07-2013 09:56:12,0,0.004466699,0,776.3,35.7,0,0.018999999,-0.009
PineRiver070313_13,PR,1240342.18,2381765.545,03-07-2013 10:20:35,0,0.000700686,0.044843886,776.5,37.8,0,0.003,0.192000002
PineRiver070313_14,PR,1240563.914,2381757.652,03-07-2013 10:24:33,0,0.005368471,0.054618355,776.5,38.0,0,0.023,0.233999997
PineRiver070313_15,PR,1240753.828,2381777.602,03-07-2013 10:31:16,0,0.003491278,1.057158828,775.3,38.4,0,0.015,4.541999817
PineRiver070313_16,PR,1240957.484,2381765.756,03-07-2013 10:35:18,0,0.00557742,0.226815104,774.6,38.6,0,0.024,0.976000011
PineRiver070313_17,PR,1240741.466,2381944.86,03-07-2013 10:40:35,0,0.002782073,0.450000286,773.5,38.9,0,0.012,1.940999985
PineRiver070313_18,PR,1240555.678,2381959.342,03-07-2013 10:46:25,0,0.005325119,0.308162302,773.2,39.2,0,0.023,1.33099997
PineRiver070313_19,PR,1240336.427,2381969.974,03-07-2013 10:51:54,0,0.004169922,0.119769432,773.9,39.3,0,0.017999999,0.51700002
PineRiver070313_20,PR,1240150.222,2381951.856,03-07-2013 10:56:30,0,0.002318432,0.069552965,775.0,39.5,0,0.01,0.300000012
PineRiver070313_21,PR,1240138.637,2382152.666,03-07-2013 11:00:23,0,0.001161238,0.047378503,776.6,39.6,0,0.005,0.203999996
PineRiver070313_22,PR,1240334.286,2382170.581,03-07-2013 11:05:22,0,0.002087816,0.040364448,776.2,39.8,0,0.009,0.173999995
PineRiver070313_23,PR,1240548.337,2382164.774,03-07-2013 11:21:49,0,0.001843857,0.007375427,773.9,40.9,0,0.008,0.032000002
PineRiver070313_24,PR,1240741.671,2382167.229,03-07-2013 11:27:37,0,0.001834849,0.085549809,771.1,41.3,0,0.008,0.372999996
PineRiver070313_25,PR,1240761.552,2382333.136,03-07-2013 11:31:36,0,0.001603848,0.149616078,770.8,41.5,0,0.007,0.652999997
PineRiver070313_26,PR,1240545.004,2382380.382,03-07-2013 11:37:22,0,0.000457892,0.071888998,770.7,41.7,0,0.002,0.31400001
PineRiver070313_27,PR,1240325.357,2382353.976,03-07-2013 11:42:50,0,0.001835974,0.036719486,772.8,41.8,0,0.008,0.159999996
PineRiver070313_28,PR,1240154.047,2382373.867,03-07-2013 11:51:55,0,0.001150008,0,774.5,41.8,0,0.005,-0.057999998
PineRiver070313_29,PR,1239918.493,2382584.485,03-07-2013 11:59:49,0,0.000920482,0.09549997,774.9,41.8,0,0.004,0.414999992
PineRiver070313_30,PR,1240146.565,2382570.231,03-07-2013 12:04:38,0,0.002068022,0.058134388,774.0,41.9,0,0.009,0.252999991
PineRiver070313_31,PR,1240332.777,2382566.501,03-07-2013 12:10:12,0,0.00045894,0.101425678,773.2,42.0,0,0.002,0.442000002
PineRiver070313_32,PR,1240544.885,2382567.657,03-07-2013 12:15:55,0,0.000687528,0.226425916,772.7,42.2,0,0.003,0.987999976
PineRiver070313_33,PR,1240531.705,2382764.475,03-07-2013 12:21:21,0,0.001141976,0.119450703,770.8,42.5,0,0.005,0.523000002
PineRiver070313_34,PR,1240540.182,2382991.213,03-07-2013 12:27:15,0,0.001594762,0.136238232,769.6,42.8,0,0.007,0.59799999
PineRiver070313_35,PR,1240341.766,2382951.191,03-07-2013 12:32:10,0,0.000455088,0.002958071,768.9,42.9,0,0.002,0.013
PineRiver070313_36,PR,1240352.781,2382770.154,03-07-2013 12:37:29,0,0.00068423,0.002052689,770.7,42.9,0,0.003,0.009
PineRiver070313_37,PR,1240162.084,2382749.73,03-07-2013 12:41:56,0,0.000456475,0,771.0,42.8,0,0.002,-0.082999997
PineRiver070313_38,PR,1239950.644,2382763.67,03-07-2013 12:46:18,0,0.000914424,0.024689443,772.0,42.7,0,0.004,0.108000003
PineRiver070313_39,PR,1239935.48,2382978.31,03-07-2013 12:51:47,0,0.002517743,0.190661788,772.7,42.6,0,0.011,0.833000004
PineRiver070313_40,PR,1240167.19,2382974.936,03-07-2013 12:56:40,0,0.000915069,0,772.3,42.6,0,0.004,-0.014
PineRiver070313_41,PR,1240130.951,2383186.366,03-07-2013 13:02:18,0,0.000456916,0.060084425,771.5,42.7,0,0.002,0.263000011
PineRiver070313_42,PR,1240130.677,2383186.078,03-07-2013 13:09:17,0,0,0.122862548,771.2,42.7,0,0,0.537999988
PineRiver070313_43,PR,1240305.784,2383344.062,03-07-2013 13:13:51,0,0,0.146061882,769.5,42.7,0,0,0.640999973
PineRiver070313_44,PR,1240150.661,2383368.529,03-07-2013 13:17:39,0,0.000227747,0.009337636,769.1,42.7,0,0.001,0.041000001
PineRiver070313_45,PR,1240153.609,2383536.22,03-07-2013 13:34:05,0,0.00045639,0.065035559,771.1,42.9,0,0.002,0.284999996
PineRiver070313_46,PR,1239967.307,2383583.919,03-07-2013 13:27:46,0,0.000684585,0.031034514,771.1,42.9,0,0.003,0.136000007
PineRiver070313_47,PR,1239943.846,2383370.867,03-07-2013 13:41:13,0,0,0,771.1,43.1,0,0,-0.050999999
PineRiver070313_48,PR,1239946.794,2383188.388,03-07-2013 13:45:23,0,0.000228025,0.056322105,771.5,43.3,0,0.001,0.246999994
PineRiver070313_49,PR,1239771.695,2383165.656,03-07-2013 13:49:54,0,0.001823415,0.154534414,771.9,43.6,0,0.008,0.677999973
PineRiver070313_50,PR,1239747.101,2383388.564,03-07-2013 13:55:24,0,0.001595101,0.005241046,772.2,43.8,0,0.007,0.023
PineRiver070313_51,PR,1239742.321,2383530.193,03-07-2013 13:59:21,0,0.001595747,0.224316388,773.0,44.0,0,0.007,0.984000027
PineRiver070913_01,PR,1238135.845,2386768.763,09-07-2013 10:42:13,0,0.000730966,0.123776928,791.3,30.6,0,0.003,0.508000016
PineRiver070913_02,PR,1237971.051,2386760.856,09-07-2013 10:46:42,0,0.001457135,0.465797514,791.3,31.6,0,0.006,1.917999983
PineRiver070913_03,PR,1237738.309,2386759.477,09-07-2013 10:58:26,0,0.001446691,0.053527582,791.3,33.8,0,0.006,0.222000003
PineRiver070913_04,PR,1237525.171,2386742.465,09-07-2013 11:04:54,0,0.002164513,0.309044391,791.6,34.7,0,0.009,1.284999967
PineRiver070913_05,PR,1237799.5,2386939.025,09-07-2013 11:12:18,0,0.004563938,0.40066576,793.2,35.7,0,0.018999999,1.667999983
PineRiver070913_06,PR,1237945.933,2386951.284,09-07-2013 11:15:52,0,0.001197063,0.319855362,791.6,36.1,-0.007,0.005,1.335999966
PineRiver070913_07,PR,1238168.427,2386971.568,09-07-2013 11:19:49,0,0.00286759,0.109685324,791.4,36.6,-0.002,0.012,0.458999991
PineRiver070913_08,PR,1238362.018,2386791.096,09-07-2013 11:24:04,0,0.004771012,0.195372939,791.3,37.1,0,0.02,0.819000006
PineRiver070913_09,PR,1238552.036,2386760.567,09-07-2013 11:28:26,0,0.009047425,0.581654251,791.3,37.7,0,0.037999999,2.443000078
PineRiver070913_10,PR,1238693.729,2386807.272,09-07-2013 11:32:15,0,0.010692796,0.362842172,791.0,38.2,-0.021,0.045000002,1.52699995
PineRiver070913_11,PR,1238531.348,2386929.658,09-07-2013 11:37:50,0,0.010431019,0.399697661,791.2,39.0,0,0.044,1.68599999
PineRiver070913_12,PR,1238313.107,2387007.11,09-07-2013 11:43:46,0,0.001655349,0.056045376,791.0,39.7,-0.004,0.007,0.237000003
PineRiver070913_13,PR,1238356.043,2387146.017,09-07-2013 11:47:57,0,0.000236176,0.178549349,791.0,40.1,-0.001,0.001,0.755999982
PineRiver070913_14,PR,1238151.287,2387160.211,09-07-2013 11:52:15,0,0.0040086,0.086538613,791.0,40.6,0,0.017000001,0.367000014
PineRiver070913_15,PR,1237957.188,2387158.865,09-07-2013 11:56:24,0,0.004237647,0.283216089,791.0,41.1,-0.007,0.017999999,1.202999949
PineRiver070913_16,PR,1237953.454,2387344.696,09-07-2013 12:03:45,0,0.009865867,1.287730575,791.0,41.8,-0.001,0.041999999,5.481999874
PineRiver070913_17,PR,1238147.982,2387373.8,09-07-2013 12:07:43,0,0.000234737,0,791.2,42.1,0,0.001,-0.028999999
PineRiver070913_18,PR,1238304.787,2387344.21,09-07-2013 12:11:55,0,0,0.188243508,790.9,42.4,-0.005,-0.004,0.802999973
PineRiver070913_19,PR,1238349.244,2387581.655,09-07-2013 12:17:03,0,0.001873384,0.297868103,790.8,42.7,0,0.008,1.271999955
PineRiver070913_20,PR,1238129.569,2387561.646,09-07-2013 12:22:12,0,0.000701675,0.111800216,790.6,43.0,0,0.003,0.477999985
PineRiver070913_21,PR,1238021.952,2387488.121,09-07-2013 12:26:05,0,0.001402197,0.088338405,790.7,43.3,-0.008,0.006,0.377999991
PineRiver070913_22,PR,1237984.024,2387544.748,09-07-2013 12:29:23,0,0.001401046,0.381551504,790.8,43.6,-0.004,0.006,1.633999944
PineRiver070913_23,PR,1238170.397,2387758.734,09-07-2013 12:34:22,0,0.000466367,0,790.7,44.0,0,0.002,-0.074000001
PineRiver070913_24,PR,1238349.528,2387767.477,09-07-2013 12:41:41,0,0.008844794,0.342852145,790.5,44.5,0,0.037999999,1.47300005
PineRiver070913_25,PR,1238532.548,2387785.89,09-07-2013 12:45:20,0,0.0053477,0.194842294,790.4,44.8,0,0.023,0.838
PineRiver070913_26,PR,1238546.813,2387647.289,09-07-2013 12:49:34,0,0.001393999,0.141490892,790.3,45.0,0,0.006,0.609000027
PineRiver070913_27,PR,1238154.946,2387945.699,09-07-2013 13:06:30,0,0.007422995,0.26745978,790.3,45.5,0,0.032000002,1.152999997
PineRiver070913_28,PR,1238520.088,2387911.31,09-07-2013 13:16:15,0,0.003479318,0.29968524,790.5,45.6,-0.002,0.015,1.292000055
PineRiver070913_29,PR,1238341.278,2387956.403,09-07-2013 13:20:36,0,0.00858501,0.692369461,790.5,45.5,-0.001,0.037,2.983999968
PineRiver070913_30,PR,1238548.853,2388159.063,09-07-2013 13:25:45,0,0.005341657,0.15560478,790.5,45.2,0,0.023,0.670000017
PineRiver070913_31,PR,1238553.926,2388366.358,09-07-2013 13:31:12,0.000232582,0.003488728,0.052330915,790.4,44.7,0.001,0.015,0.224999994
PineRiver070913_32,PR,1238351.382,2388155.619,09-07-2013 13:39:11,0,0.003263746,0.173444778,790.5,44.0,0,0.014,0.744000018
PineRiver070913_33,PR,1238331.952,2388365.596,09-07-2013 13:43:23,0,0.006534915,0.609147429,790.9,43.8,0,0.028000001,2.609999895
PineRiver070913_34,PR,1238367.08,2388566.819,09-07-2013 13:47:45,0,0.003270553,0.07755883,790.9,43.5,0,0.014,0.331999987
PineRiver070913_35,PR,1238331.042,2388759.188,09-07-2013 13:51:01,0,0.006309088,0.796113431,790.6,43.3,0,0.027000001,3.407000065
PineRiver070913_36,PR,1238340.062,2388954.455,09-07-2013 13:54:21,0,0.006078876,1.945941687,790.8,43.2,0,0.026000001,8.322999954
PineRiver070913_37,PR,1238353.798,2389157.592,09-07-2013 13:58:39,0,0,0,790.6,43.0,0,-0.008,-0.043000001
PineRiver070913_38,PR,1238142.556,2389170.933,09-07-2013 14:03:45,0,0,0.014042382,790.6,42.8,0,0,0.059999999
PineRiver070913_39,PR,1238139.131,2388965.55,09-07-2013 14:07:58,0,0.009602309,1.007305622,790.9,42.7,0,0.041000001,4.301000118
PineRiver070913_40,PR,1238138.464,2388765.849,09-07-2013 14:11:55,0,0.006556434,0.03254801,790.5,42.6,0,0.028000001,0.138999999
PineRiver070913_41,PR,1238134.774,2388557.069,09-07-2013 14:20:03,0,0,0.0028099,790.5,42.6,0,-0.001,0.012
PineRiver070913_42,PR,1238133.868,2388355.082,09-07-2013 14:23:41,0,0.005849884,0.822493732,790.2,42.7,0,0.025,3.515000105
PineRiver070913_43,PR,1238186.545,2388293.935,09-07-2013 14:29:43,0.251385838,0.007249266,0.001870778,790.2,42.9,1.075000048,0.030999999,0.008
PineRiver070913_44,PR,1238238.213,2388270.769,09-07-2013 14:33:01,135.6750183,0.010286026,2.06912756,790.2,43.0,580.3699951,0.044,8.850999832
PineRiver070913_45,PR,1238144.982,2388163.123,09-07-2013 14:36:45,0,0.001168719,0.075966716,790.1,43.0,-0.73299998,0.005,0.324999988
PineRiver071013_01,PR,1237954.592,2389616.751,10-07-2013 12:32:32,0,0,0.030256109,789.6,34.4,0,-0.001,0.126000002
PineRiver071013_02,PR,1237954.3,2389560.513,10-07-2013 12:36:36,0,0.014839675,0.236716762,789.6,35.4,0,0.061999999,0.989000022
PineRiver071013_03,PR,1237954.094,2389504.82,10-07-2013 12:39:37,0,0.015295529,0.644085109,789.7,35.9,-0.003,0.064000003,2.694999933
PineRiver071013_04,PR,1237953.871,2389455.914,10-07-2013 12:42:46,0,0.009540638,0.571722746,789.4,36.4,0,0.039999999,2.397000074
PineRiver071013_05,PR,1237957.814,2389409.915,10-07-2013 12:45:47,0,0.01405428,0.633871853,789.4,36.8,0,0.059,2.661000013
PineRiver071013_06,PR,1238007.773,2389401.745,10-07-2013 12:49:00,0,0.009516045,0.365178227,789.4,37.2,0,0.039999999,1.534999967
PineRiver071013_07,PR,1238002.83,2389451.48,10-07-2013 12:52:10,0,0.009977721,0.573006272,789.3,37.6,0,0.041999999,2.411999941
PineRiver071013_08,PR,1238006.299,2389508.063,10-07-2013 12:55:20,0,0.011622764,1.00548768,789.1,38.0,-0.005,0.048999999,4.238999844
PineRiver071013_09,PR,1238003.412,2389557.864,10-07-2013 12:58:26,0,0.006398212,0.536264896,789.1,38.3,0,0.027000001,2.263000011
PineRiver071013_10,PR,1238002.473,2389613.781,10-07-2013 13:02:29,0,0.003313336,0.059640046,789.1,38.7,-0.092,0.014,0.252000004
PineRiver071013_11,PR,1237983.288,2389618.752,10-07-2013 13:05:44,0,0.000472667,0.055774756,789.0,39.1,0,0.002,0.236000001
PineRiver071013_12,PR,1238052.92,2389654.621,10-07-2013 13:10:02,0,0.004010742,0.255743742,788.9,39.6,0,0.017000001,1.083999991
PineRiver071013_13,PR,1238050.716,2389606.364,10-07-2013 13:13:40,0,0.009424984,0.696741998,788.9,40.0,0,0.039999999,2.957000017
PineRiver071013_14,PR,1238052.023,2389561.578,10-07-2013 13:16:46,0,0.012472989,0,788.7,40.3,0,0.052999999,-1.603999972
PineRiver071013_15,PR,1238053.719,2389512.319,10-07-2013 13:19:59,0.586140215,0.016693123,0.153999925,788.7,40.6,2.493000031,0.071000002,0.654999971
PineRiver071013_16,PR,1238052.751,2389460.94,10-07-2013 13:23:30,0,0.010804931,0.34669733,788.7,40.9,0,0.046,1.475999951
PineRiver071013_17,PR,1238054.771,2389410.317,10-07-2013 13:27:01,0,0.006807029,0.458887637,788.9,41.2,0,0.028999999,1.955000043
PineRiver071013_18,PR,1238102.722,2389406.02,10-07-2013 13:33:47,0,0.003283435,0.431771666,789.0,41.5,0,0.014,1.840999961
PineRiver071013_19,PR,1238103.054,2389450.668,10-07-2013 13:36:53,0,0.008432408,0.387188077,788.5,41.7,0,0.035999998,1.652999997
PineRiver071013_20,PR,1238099.122,2389504.764,10-07-2013 13:40:26,0,0.006788461,0.786291063,788.5,41.9,0,0.028999999,3.358999968
PineRiver071013_21,PR,1238104.05,2389558.505,10-07-2013 13:43:27,0,0.005379172,0.010056712,788.3,42.1,0,0.023,0.043000001
PineRiver071013_22,PR,1238102.704,2389602.658,10-07-2013 13:47:09,0,0.016832737,0.473888308,788.5,42.3,0,0.071999997,2.02699995
PineRiver071013_23,PR,1238103.691,2389645.193,10-07-2013 13:49:52,0,0.006775985,0,788.3,42.4,0,0.028999999,-0.462000012
PineRiver071013_24,PR,1238157.624,2389653.274,10-07-2013 13:52:51,0,0.021253141,0.490457088,788.2,42.5,0,0.090999998,2.099999905
PineRiver071013_25,PR,1238140.938,2389616.13,10-07-2013 13:56:33,0,0.00396911,0.109500736,788.2,42.6,0,0.017000001,0.469000012
PineRiver071013_26,PR,1238158.706,2389558.384,10-07-2013 13:59:36,0,0.003966597,0,788.2,42.8,0,0.017000001,-0.078000002
PineRiver071013_27,PR,1238153.562,2389502.982,10-07-2013 14:02:41,0,0.012357059,0.934706569,788.1,43.0,0,0.052999999,4.008999825
PineRiver071013_28,PR,1238149.07,2389458.134,10-07-2013 14:05:22,0,0.009794259,0.183525756,788.5,43.1,0,0.041999999,0.787
PineRiver071013_29,PR,1238153.804,2389402.215,10-07-2013 14:08:03,0,0.006058121,0.209238186,788.1,43.2,0,0.026000001,0.898000002
PineRiver071013_30,PR,1237950.949,2389652.289,10-07-2013 14:13:31,0,0,0.019102769,788.2,43.3,0,-0.004,0.082000002
PineRiver071013_31,PR,1238011.587,2389653.819,10-07-2013 14:16:27,0,0.003261034,0.247372746,788.1,43.3,0,0.014,1.062000036
PineRiver071013_32,PR,1238622.262,2389469.104,10-07-2013 14:28:13,428.270813,0.008153094,7.325204849,787.9,43.2,1838.501953,0.035,31.44599915
PineRiver071013_33,PR,1238647.85,2389514.232,10-07-2013 14:31:56,0,0.008386039,0.408819407,787.9,43.2,0,0.035999998,1.754999995
PineRiver071013_34,PR,1238649.521,2389562.009,10-07-2013 14:34:34,0,0.008391884,0.369242936,788.2,43.1,0,0.035999998,1.583999991
PineRiver071013_35,PR,1238599.58,2389568.331,10-07-2013 14:37:13,0,0.008629356,0.851274252,788.1,42.9,0,0.037,3.650000095
PineRiver071013_36,PR,1238546.248,2389560.994,10-07-2013 14:40:04,0,0.006767406,0.116212703,788.3,42.8,0,0.028999999,0.497999996
PineRiver071013_37,PR,1238547.983,2389512.368,10-07-2013 14:43:06,0,0.00630468,0.815638781,788.3,42.6,0,0.027000001,3.493000031
PineRiver071013_38,PR,1238547.909,2389463.779,10-07-2013 14:45:45,0,0.007944259,0.266366303,788.3,42.4,0,0.034000002,1.139999986
PineRiver071013_39,PR,1238549.114,2389416.253,10-07-2013 14:48:25,0,0.006544819,0.454163671,788.1,42.2,0,0.028000001,1.942999959
PineRiver071013_40,PR,1238602.254,2389417.773,10-07-2013 14:51:36,0,0.011932272,0.520808578,788.1,41.9,0,0.050999999,2.226000071
PineRiver071013_41,PR,1238648.334,2389414.634,10-07-2013 14:55:09,0,0.003744885,0.206436798,787.9,41.7,0,0.016000001,0.882000029
PineRiver071013_42,PR,1238648.293,2389462.749,10-07-2013 14:57:49,0,0.006324718,0.17428112,787.8,41.4,0,0.027000001,0.744000018
PineRiver071013_43,PR,1238596.957,2389463.86,10-07-2013 15:00:14,0,0.020151805,0.163323358,787.8,41.3,0,0.086000003,0.697000027
PineRiver071013_44,PR,1238604.055,2389489.057,10-07-2013 15:03:31,412.3527832,0.010549921,7.120258808,787.7,41.1,1758.864014,0.045000002,30.37100029
PineRiver071013_45,PR,1238598.863,2389512.627,10-07-2013 15:06:52,0,0.003284288,0.427191973,787.7,40.9,0,0.014,1.82099998
PineRiver071113_01,PR,1238139.913,2386579.199,11-07-2013 09:34:57,0,0.003933578,,790.8,27.7,0,0.016000001,
PineRiver071113_02,PR,1238132.888,2386353.601,11-07-2013 09:53:55,,,,n.a.,31.4,0,-0.014,0.079000004
PineRiver071113_03,PR,1238357.446,2386360.797,11-07-2013 09:59:27,0,0.018519284,0.220066816,787.0,32.9,0,0.077,0.915000021
PineRiver071113_04,PR,1238342.661,2386166.989,11-07-2013 10:04:25,0,0.001915349,0,786.5,34.1,0,0.008,-0.050000001
PineRiver071113_05,PR,1238332.484,2385971.483,11-07-2013 10:09:05,0,0.004289248,0,785.6,35.2,0,0.017999999,-0.071999997
PineRiver071113_06,PR,1238566.812,2385941.675,11-07-2013 10:13:13,0,0.00023713,0.019918948,783.8,36.0,0,0.001,0.083999999
PineRiver071113_07,PR,1238529.175,2385763.025,11-07-2013 10:17:15,0,0,0.07151112,784.2,36.6,0,-0.002,0.301999986
PineRiver071113_08,PR,1238555.885,2385545.375,11-07-2013 10:21:41,0,0,0.004485765,783.4,37.2,0,-0.004,0.018999999
PineRiver071113_09,PR,1238549.315,2385387.517,11-07-2013 10:25:30,0,0,0.097225256,782.4,37.7,0,0,0.412999988
PineRiver071113_10,PR,1238771.892,2385333.548,11-07-2013 10:30:23,0,0,0.027718127,781.7,38.1,0,-0.006,0.118000001
PineRiver071113_11,PR,1238754.99,2385170.314,11-07-2013 10:35:22,0,0,0.020202549,782.5,38.4,0,-0.003,0.086000003
PineRiver071113_12,PR,1238922.798,2385145.064,11-07-2013 10:40:37,0,0.000468655,0.084357888,781.3,38.7,0,0.002,0.360000014
PineRiver071113_13,PR,1238965.298,2384976.396,11-07-2013 10:47:36,0,0.006097182,0.101776026,782.4,38.9,0,0.026000001,0.433999985
PineRiver071113_14,PR,1238942.769,2384784.599,11-07-2013 10:52:32,0,0.002340872,0.30618602,781.5,39.1,0,0.01,1.307999969
PineRiver071113_15,PR,1238940.467,2384569.885,11-07-2013 10:59:26,0,0.012818026,0.102544211,779.3,39.6,0,0.055,0.439999998
PineRiver071113_16,PR,1239154.344,2384551.666,11-07-2013 11:04:54,0,0.00766128,0.183406398,777.3,40.0,0,0.033,0.790000021
